"BehaviorSpace results (NetLogo 6.0.4)"
"vultures_user.nlogo"
"experiment"
"08/30/2018 12:04:53:944 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","[step]","avg-t2e","avg-t2d","(tic-int-count) * 100 / (tic-max)","tar-count"
"45","20000","354.4774776622653","96.77638827636838","0","29"
"46","20000","224.51118329167366","138.3164952993393","0","26"
"47","20000","197.2040696144104","795.5786199569702","0","22"
"41","20000","255.20014886185527","895.6600052211434","0","30"
"48","20000","264.60237884521484","1114.3759956359863","0","20"
"49","20000","189.00567317008972","243.73973321914673","0","23"
"50","20000","213.87929042428732","183.84906889498234","0","28"
"51","20000","227.24872362613678","539.250524610281","0","28"
"52","20000","215.8707508891821","176.25539216399193","0","28"
"53","20000","173.07979774475098","389.83082008361816","0","21"
"54","20000","242.55084228515625","1788.1607360839844","0","19"
"55","20000","197.73562439541274","588.4847478233132","0","37"
"56","20000","170.5095090866089","179.1342101097107","0","23"
"57","20000","284.6682992577553","1044.3538129329681","0","25"
"58","20000","293.8748311288655","163.0298845693469","0","31"
"59","20000","234.14271464198828","59.068666845560074","0","28"
"60","20000","278.5162353515625","1579.5953369140625","0","16"
"61","20000","170.62056744098663","309.71530616283417","0","26"
"62","20000","168.56386923789978","143.54385632276535","0","26"
"63","20000","127.31571200117469","316.4825042076409","0","29"
"64","20000","369.02678563285735","196.9735523852287","0","36"
"65","20000","210.7827911376953","1063.2496643066406","0","17"
"66","20000","237.5722987651825","703.4899303913116","0","23"
"69","20000","264.7184148729066","216.50012548645464","0","39"
"68","20000","193.7434144122526","675.9340692125261","0","31"
"67","20000","273.64639139175415","671.2844638824463","0","22"
"70","20000","264.4357077088207","569.3323725014925","0","30"
"72","20000","217.87487350357696","303.0265373387374","0","33"
"73","20000","295.9378728121519","174.039348192513","0","28"
"71","20000","333.6198497968726","1797.0824624244124","0","32"
"74","20000","179.44783363515307","657.6716021413449","0","38"
"75","20000","146.5570458471775","192.10210716724396","0","26"
"76","20000","136.90212243795395","254.55241805315018","0","26"
"78","20000","188.51848602294922","1558.479206085205","0","19"
"77","20000","201.406494140625","513.7410888671875","0","14"
"79","20000","327.1170729994774","321.9423778653145","0","26"
"80","20000","191.67984617501497","65.04765230417252","0","28"
"82","20000","216.93671917915344","135.8412343263626","0","27"
"83","20000","141.17769857903477","112.27608582915855","0","36"
"81","20000","226.1759347856614","87.11627371239592","0","41"
"84","20000","217.29014102648944","679.4421035014093","0","31"
"85","20000","242.21380949020386","1386.4409132003784","0","23"
"86","20000","161.4144458770752","200.2489471435547","0","21"
"88","20000","245.4672051742673","63.54748720675707","0","30"
"89","20000","200.82448456436396","143.2301882505417","0","28"
"90","20000","165.94004034996033","188.9839324951172","0","24"
"92","20000","185.2792963850079","167.94802672602236","0","34"
"93","20000","179.25851464271545","503.788214802742","0","25"
"94","20000","232.10181260108948","764.5523543357849","0","24"
"91","20000","173.0854676067829","748.5578747838736","0","27"
"95","20000","215.54484374821186","321.8597383350134","0","29"
"96","20000","340.0156591576524","921.7933020162163","0","34"
"97","20000","312.7092704772949","2448.234815597534","0","24"
"99","20000","229.17101430892944","203.24173641204834","0","23"
"98","20000","227.79630064964294","884.6163561344147","0","24"
"100","20000","199.20951536297798","907.8712561428547","0","27"
