"BehaviorSpace results (NetLogo 6.0.2)"
"vultures.nlogo"
"experiment"
"03/25/2018 01:27:11:021 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","1","2","3","4","5","6"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405082","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405082","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"0.148308401483084","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405082","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405082","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.5235382076405081","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.730243862892496","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.730243862892496","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.730243862892496","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.730243862892496","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","1.0178491163658208"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.730243862892496","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.730243862892496","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.730243862892496","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.730243862892496","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.730243862892496","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.730243862892496","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.440355747345709","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924959","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.440355747345709","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.7268255734414218"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629326","1.4403557473457087","0.7302438628924961","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924959","0.726825573441422"
,"2.9411764705882355","0.6200772701270082","0.5903660134629325","1.4403557473457087","0.7302438628924961","0.726825573441422"
